X,Y,OBJECTID,STATUS,ORIG_PERMIT,CURRENT_PERMITNUM,CONSULTNUM,X_COORD,Y_COORD,BORE_DEPTH,BORE_DIAMETER,SCREEN_INTERVAL,WELL_TYPE_VALUE,WELL_PURPOSE_VALUE,GlobalID,CASING_DEPTH,CASING_DIAMETER,WELL_NBR,WATER_SYSTEM_NAME
-121.741266115447,37.2175868218213,16629,Water Supply - Active,,, ,6200234.0,1904095.0,0.0,,,Water Production,Municipal,d9996002-a57a-4c36-9d96-e0d42c4892ba,,0.0,08S02E22P003,CITY OF SAN JOSE - EVG/EDV/COY
-121.73872960636,37.2152961757422,16633,Water Supply - Active,,, ,6200961.0,1903251.0,0.0,,,Water Production,Municipal,c4e99667-3873-4cd8-b148-38c7e78832e4,,0.0,08S02E27B001,CITY OF SAN JOSE - EVG/EDV/COY
-121.751255277202,37.191364516121,16637,Destroyed,,07D00361,WELL #4,6197197.0,1894587.0,0.0,,,Water Production,Municipal,7f515ff0-e415-44f0-9a8c-6d20bc53d095,,0.0,08S02E33J003,GREAT OAKS WC INC
-121.748570326904,37.1937399116379,16641,Water Supply - Active,,, ,6197991.0,1895441.0,0.0,,,Water Production,Municipal,6e89b708-1f29-4940-a90e-c3e5c209da26,,0.0,08S02E34E002,GREAT OAKS WC INC
-122.108582306966,37.4579919431995,16702,Water Supply - Standby,93W0340,S24-0018,,6094791.0,1993243.0,290.0,,,Water Production,Municipal,f3c455fa-563b-438e-95a8-5aee953d16ff,,5.0,05S02W32C001,CITY OF PALO ALTO
-121.582311439371,37.0314933127639,16706,Water Supply - Active,94W0830,94W0830, ,6245732.0,1835767.0,0.0,,,Water Production,Municipal,fb0c5fea-4cc5-459a-b3ab-ac1130374777,,0.0,10S04E30N011,CITY OF GILROY
-121.882384614895,37.229995839957,16730,Destroyed,,87D0021, ,6159212.0,1909189.0,0.0,,,Water Production,Municipal,a26f8301-de07-4e31-a5c9-c75a1852e8cc,,0.0,08S01E17Q004,SAN JOSE WATER
-121.621408751702,37.0998100441917,16756,Water Supply - Active,83W0324,83W0324, ,6234618.0,1860774.0,203.0,,,Water Production,Municipal,13961bc8-b816-4281-b37a-41985347cde2,,6.0,10S03E03A001,MECCHI WATER COMPANY
-121.598495483937,37.0915494275102,16764,Water Supply - Active,92W0108,92W0108, ,6241265.0,1857687.0,432.0,,,Water Production,Municipal,1ba7efde-9bfd-4634-84c6-0183f0bc21c2,430.0,16.0,10S03E01M003,SAN MARTIN COUNTY WATER DISTRICT
-121.6224320981,37.1458376886193,16770,Water Supply - Active,,, ,6234521.0,1877536.0,0.0,,,Water Production,Municipal,9575312e-56d4-4aa4-a2cb-046637c84e83,,0.0,09S03E15R012,
-121.880790372963,37.2276493667538,16773,Abandoned,,, ,6159664.0,1908327.0,0.0,,,Water Production,Municipal,2d5b5de5-69c6-4ddb-97bb-50427c8b4e54,,0.0,08S01E20B009,SAN JOSE WATER
-121.666905476165,37.0597315796001,16824,Water Supply - Active,,, ,6221168.0,1846345.0,0.0,,,Water Production,Municipal,2e6633bf-cb86-4a32-8268-8eacc7816b62,,0.0,10S03E17L005,
-121.652163027306,37.0468950028694,16834,Water Supply - Active,,, ,6225412.0,1841618.0,0.0,,,Water Production,Municipal,2e03fd87-4090-4567-81a9-01cecfe2773f,,0.0,10S03E21M010,
-122.031559355829,37.2582537100252,16836,Destroyed,,96D00249,EW-1  9-73,6115955.0,1920152.0,0.0,,,Water Production,Municipal,a4407437-81dc-4f53-bca2-0df6cd2ea398,,0.0,08S02W01Q004,SAN JOSE WATER
-122.014782265072,37.3385815398259,16893,Destroyed,,96D00257,WOLFE RO,6121310.0,1949316.0,0.0,,,Water Production,Municipal,b4d64ad8-5540-4f49-b445-d72a31b69aab,,0.0,07S01W07F001,CITY OF SUNNYVALE
-121.9198753649,37.4351161784447,16944,Destroyed,,96D00385, ,6149431.0,1984028.0,0.0,,,Water Production,Municipal,1d9aec76-0ef2-4062-b8cb-3c53f40f4faf,,0.0,06S01W01K002,CITY OF MILPITAS
-121.886605104017,37.4149303818097,16947,Other - Active,85W1497,D20161215001,P-43,6158981.0,1976535.0,67.0,,,Water Production,Municipal,53ce6d31-a0f6-4c55-9e78-1e9b401d4969,67.0,4.0,06S01E17C002,CITY OF MILPITAS
-121.888853582682,37.4139340448513,16974,Other - Active,86W0597,13D00303,E-6,6158322.0,1976182.0,68.0,,,Water Production,Municipal,34cc5428-e28f-4071-a7fd-fd4d7aeaeaf3,,5.0,06S01E17F011,CITY OF MILPITAS
-121.888476081853,37.4139807000245,16978,Destroyed,86W0596,13D00304,E-5,6158432.0,1976197.0,0.0,,,Water Production,Municipal,fe19fac5-9d84-46ee-babd-287445e72e02,,5.0,06S01E17F012,CITY OF MILPITAS
-121.889783462968,37.4147753432764,16982,Destroyed,86W0706,13D00099,E-10,6158057.0,1976492.0,59.0,,,Water Production,Municipal,1ae4fd02-840b-47f8-9f9e-d86891daf324,,5.0,06S01E17C003,CITY OF MILPITAS
-121.888606705879,37.4141284175502,16986,Destroyed,86W0619,13D00301,E-4,6158395.0,1976251.0,0.0,,,Water Production,Municipal,b7abe2b7-07c8-4b30-b9f9-a2d40b9f6d29,,5.0,06S01E17F013,CITY OF MILPITAS
-121.888247524394,37.4145998256701,16998,Destroyed,86W0617,05D00794,E-2,6158502.0,1976421.0,69.0,,,Water Production,Municipal,2c9c71b6-afc3-4d31-8ca9-8907c56d6075,,5.0,06S01E17C005,CITY OF MILPITAS
-121.88817556395,37.4147290988574,17002,Destroyed,86W0616,05D00793,E-1,6158524.0,1976468.0,68.0,,,Water Production,Municipal,63ae67f3-bc2c-49f0-aa74-7ed769c249d3,,5.0,06S01E17C006,CITY OF MILPITAS
-121.889783482731,37.4144756416333,17006,Destroyed,86W0835,89D0269,1161  WATE,6158055.0,1976383.0,68.0,,,Water Production,Municipal,cb0ecb57-6e25-4b40-b7f3-68933be9a7dc,,5.0,06S01E17F014,CITY OF MILPITAS
-121.889803328312,37.4146519871851,17009,Destroyed,86W0834,13D00097,E-11,6158051.0,1976447.0,59.0,,,Water Production,Municipal,1b850276-5a44-48a4-ae8e-7676dfcdd1d9,,5.0,06S01E17C007,CITY OF MILPITAS
-121.889737758483,37.4141828526036,17011,Destroyed,86W0836,05D00787,E-13,6158067.0,1976276.0,68.0,,,Water Production,Municipal,84dd243a-fe70-4e8f-a343-d0b609edca0f,,5.0,06S01E17F016,CITY OF MILPITAS
-121.600288146646,37.0845550930984,17016,Abandoned,,, ,6240712.0,1855147.0,0.0,,,Water Production,Municipal,7cf1346a-5a7f-4a3d-9a58-186b230239d7,,0.0,10S03E12D002,SCC ANIMAL SHELTER/AIRPORT
-121.862705305509,37.3863342626973,17025,Destroyed,,87D0044, ,6165770.0,1966022.0,0.0,,,Water Production,Municipal,86062818-b760-43bd-9a28-c0fcfa5ae8a9,,0.0,06S01E28A002,SAN JOSE WATER
-121.947086137051,37.4004246412851,17042,Other - Active,01W00126,01W00126,EW-2,6141336.0,1971519.0,29.0,,,Water Production,Municipal,8070bbea-10cd-4445-9c10-c7c708859ecc,,4.0,06S01W23D009,CITY OF SANTA CLARA
-122.086109348438,37.4215146408159,17046,Other - Active,00W00441,01D00100,OEXI-2,6101088.0,1979852.0,48.0,,,Water Production,Municipal,58f52f5a-7129-4fe1-9807-5c79a36e06d8,,6.0,06S02W09K020,CITY OF MOUNTAIN VIEW
-121.97256306189,37.2391011471857,17088,Abandoned,,, ,6133013.0,1912904.0,0.0,,,Water Production,Municipal,e5aaee41-a249-4353-9f71-9987053ac603,,0.0,08S01W16G001,SAN JOSE WATER
-121.911075480054,37.364764997181,17110,Destroyed,,95D00943,EW-1,6151600.0,1958377.0,0.0,,,Water Production,Municipal,a1e53a9b-ecf5-4a80-9c8e-48b3e11e87a1,,0.0,06S01E31M004,SAN JOSE WATER
-121.891054732707,37.4233255257954,17113,Destroyed,91W0675,12D00476,E-14 S,6157734.0,1979610.0,0.0,,,Water Production,Municipal,62e28648-44eb-4a8c-9b58-4ac8c63a34ef,,5.0,06S01E08M006,CITY OF MILPITAS
-121.901121920331,37.3891030648303,17126,Water Supply - Active,,,2,6154625.0,1967195.0,0.0,,,Water Production,Municipal,daa69010-e317-4ad6-bb6e-fdffa83de1aa,,0.0,06S01E19Q003,SAN JOSE WATER
-121.911950766128,37.3330314475965,17144,Abandoned,,, ,6151171.0,1946828.0,0.0,,,Water Production,Municipal,a2c6b079-0e68-4807-8103-cc36a73a0e32,,0.0,07S01E07N002,SAN JOSE WATER
-121.905675343064,37.3343661266063,17148,Destroyed,,84D0055, ,6153003.0,1947287.0,0.0,,,Water Production,Municipal,939b7379-f626-4578-b221-89ceb355df77,,0.0,07S01E07P003,SAN JOSE WATER
-122.137280734144,37.4024448798749,17163,Destroyed,,84D0041, ,6086109.0,1973165.0,0.0,,,Water Production,Municipal,5b74265a-c81a-4010-b11d-32450ee52482,,0.0,06S03W24A001,CITY OF PALO ALTO
-121.817419045872,37.2015763239716,17171,Other - Active,87W0616,87W0616, ,6178063.0,1898585.0,93.0,,,Water Production,Municipal,142aa7ef-7351-4bd8-9877-c4f91330cdf7,90.0,8.0,08S01E25N003,GREAT OAKS WC INC
-121.865825451833,37.3228840659741,17193,Destroyed,91W2057,D20221130006,P-28,6164526.0,1942935.0,40.0,,,Water Production,Municipal,695ef60b-37be-41f8-b081-4ae08ab0a541,37.0,2.0,07S01E16K018,SAN JOSE WATER
-121.584814894049,37.0618483554023,17227,Water Supply - Active,,, ,6245130.0,1846827.0,0.0,,,Water Production,Municipal,d9ee92dd-937a-441c-8f9c-11bf1c1d3bcf,,0.0,10S03E13J004,
-121.571175082286,37.0698978422399,17250,Water Supply - Active,,, ,6249143.0,1849712.0,0.0,,,Water Production,Municipal,df498b2e-9a12-4358-8c43-f4c5b1dd6d7e,,0.0,10S04E18B004,
-121.870207622435,37.2398776455715,17301,Abandoned,,, ,6162810.0,1912734.0,0.0,,,Water Production,Municipal,130565c2-68c8-489b-b341-e2bc946e57a0,,0.0,08S01E16F004,SAN JOSE WATER
-121.617274352624,37.0697920323899,17378,Water Supply - Active,,, ,6235693.0,1849831.0,0.0,,,Water Production,Municipal,d14bfacf-e408-43f2-9ee0-20f2f05c1f9b,,0.0,10S03E14D001,CAL AM - WEST SAN MARTIN
-121.682296469133,37.109970729153,17411,Water Supply - Active,94W1596,94W1596,2,6216908.0,1864692.0,260.0,,,Water Production,Municipal,58757cdb-e8c5-4635-90b4-2f2ec6e7626e,,5.0,09S03E31F007,
-121.659243279779,37.0519999692396,17419,Destroyed,84W0169,D20200506001, ,6223369.0,1843502.0,290.0,,,Water Production,Municipal,e1838091-f060-4b45-8e6a-0d8bbaa52f0d,250.0,6.0,10S03E20A007,
-121.682908919832,37.1630194271895,17431,Water Supply - Active,,, ,6216974.0,1884008.0,0.0,,,Water Production,Municipal,7600355d-a7cc-4cc4-aff4-30f981feb1f6,,0.0,09S03E07K004,
-121.725549521816,37.1974076256481,17467,Water Supply - Active,,, ,6204713.0,1896688.0,0.0,,,Water Production,Municipal,6848df9c-9304-46c8-b918-ba83ea4ea71e,,0.0,08S02E35E004,CITY OF SAN JOSE - EVG/EDV/COY
-122.02931182848,37.3958956752355,17547,Destroyed,89W0607,96D00741,RS-1,6117427.0,1970250.0,30.0,,,Water Production,Municipal,f0dc4544-6754-4fa7-8948-822d0c1a8c75,,4.0,06S02W24G010,CITY OF SUNNYVALE
-122.029158491451,37.395629902612,17551,Destroyed,89W0774,96D00114,RS-4,6117470.0,1970153.0,30.0,,,Water Production,Municipal,fe6d23c3-fbb4-423e-a4cc-a5374acf9b52,,4.0,06S02W24G007,CITY OF SUNNYVALE
-121.87316480718,37.352073725762,17568,Abandoned,,, ,6162548.0,1953593.0,0.0,,,Water Production,Municipal,ecff1427-089b-4e19-8d5f-83a1a129b138,,0.0,07S01E04M001,SAN JOSE WATER
-122.033231232862,37.393262679087,17579,Destroyed,,95D00817,GVE-5,6116273.0,1969310.0,0.0,,,Water Production,Municipal,ad34a095-5e2a-425f-bfad-680988401923,,0.0,06S02W24L012,CITY OF SUNNYVALE
-122.033274880205,37.392947299854,17586,Destroyed,,95D00821,VE-12,6116259.0,1969196.0,0.0,,,Water Production,Municipal,8f482c88-cb08-4b80-886c-0eab249db786,,0.0,06S02W24L013,CITY OF SUNNYVALE
-121.517146664108,36.9459975138112,17588,Water Supply - Active,79W0188,79W0188,2,6264415.0,1804426.0,600.0,,,Water Production,Municipal,36524df4-f672-4c1c-86e9-ba04a71cd5de,,0.0,11S04E27K002,Z BEST PRODUCTS
-122.033010714426,37.393077762316,17590,Destroyed,,95D00818,GVE-8,6116336.0,1969242.0,0.0,,,Water Production,Municipal,9f89691f-0673-45f2-95d8-3a57d9bbb301,,0.0,06S02W24L010,CITY OF SUNNYVALE
-121.877492162584,37.2675262775606,17596,Destroyed,,13D00398,BRYAN   5,6160837.0,1922831.0,0.0,,,Water Production,Municipal,4a34cf94-3744-4740-b20f-6d814b7e7ef3,,0.0,08S01E05H007,SAN JOSE WATER
-121.89069907711,37.3502374948682,17601,Abandoned,,, ,6157442.0,1953000.0,0.0,,,Water Production,Municipal,95dbf1a2-f5c3-44d6-b865-2a10c578ad73,,0.0,07S01E05M001,SAN JOSE WATER
-121.875393133938,37.3443408473784,17617,Abandoned,,, ,6161859.0,1950787.0,0.0,,,Water Production,Municipal,572c97c0-b5b1-4eb2-8d90-ee9ed1913fdb,,0.0,07S01E09D001,SAN JOSE WATER
-121.90585478783,37.3571629886022,17689,Destroyed,00W00512,D20150220005,EW-1,6153075.0,1955587.0,28.0,,,Water Production,Municipal,070bd194-cf44-4c56-92fc-7dafb046955d,,4.0,07S01E06C039,SAN JOSE WATER
-122.086977182088,37.3588538936546,17718,Destroyed,,80D0013, ,6100450.0,1957044.0,0.0,,,Water Production,Municipal,d4b14f6e-b525-4733-b291-aa32c0b1d8fc,,0.0,07S02W04C001,CWSC LOS ALTOS SUBURBAN
-121.984362709828,37.330810447301,17732,Water Supply - Active,,,29,6130108.0,1946346.0,0.0,,,Water Production,Municipal,5f41d268-878a-47cb-89da-d3faebe6bdc8,,0.0,07S01W09N002,CITY OF SANTA CLARA
-121.974956909527,37.3320502549803,17735,Water Supply - Active,,,23,6132849.0,1946754.0,0.0,,,Water Production,Municipal,ca98a9b5-5afc-414e-850e-f7d061c5d93b,,0.0,07S01W09Q001,CITY OF SANTA CLARA
-122.056808473301,37.3643821953724,17739,Water Supply - Active,,,LOSSE 1 1,6109250.0,1958910.0,0.0,,,Water Production,Municipal,2cb6a3c3-b681-4c3d-88aa-d0b598a73fc7,,0.0,06S02W35M001,CITY OF SUNNYVALE
-122.059386667811,37.3553427200469,17743,Water Supply - Active,,,HAMILTON 2,6108446.0,1955631.0,0.0,,,Water Production,Municipal,fe7d3ebe-964e-49c0-a992-46ac8d95aaa6,,0.0,07S02W02E001,CITY OF SUNNYVALE
-122.042939245289,37.3446192374641,17746,Water Supply - Active,,,SERRA,6113162.0,1951648.0,0.0,,,Water Production,Municipal,560e540c-fecf-4a8d-96ac-f183ce688951,,0.0,07S02W11A001,CITY OF SUNNYVALE
-121.973682725653,37.3454096540603,17750,Water Supply - Active,,,25,6133296.0,1951611.0,0.0,,,Water Production,Municipal,46db866b-dcbe-4f4a-9413-3dd203ddc71c,,0.0,07S01W04Q001,CITY OF SANTA CLARA
-122.007746735226,37.3451361210298,17755,Water Supply - Active,,,RAYNOR,6123394.0,1951670.0,0.0,,,Water Production,Municipal,ffd9792c-c6ae-4774-b33d-fe27ca87971c,,0.0,07S01W06R002,CITY OF SUNNYVALE
-121.959657691143,37.2875600279223,17759,Destroyed,,05D00555,SN TOMAS 5,6137044.0,1930487.0,0.0,,,Water Production,Municipal,0e01ad26-e014-4d66-bdcb-73315e6f2186,,0.0,07S01W27P005,SAN JOSE WATER
-121.964361247513,37.3091847114613,17763,Water Supply - Active,,,WILLIAM 2,6135799.0,1938381.0,0.0,,,Water Production,Municipal,d20e9808-ca49-4ae2-9a90-91db3b85edef,,0.0,07S01W22E001,SAN JOSE WATER
-121.964300843895,37.3097877066592,17767,Water Supply - Active,,,WILLIAM 7,6135820.0,1938600.0,0.0,,,Water Production,Municipal,aec950c1-ffa5-499f-a7bc-6b7ca45eef45,,0.0,07S01W22E005,SAN JOSE WATER
-121.943117734062,37.3995764306731,17768,Destroyed,,82D0015, ,6142484.0,1971193.0,0.0,,,Water Production,Municipal,923caaf1-5b58-457d-ab18-f1c07944ac09,,0.0,06S01W23C004,CITY OF SANTA CLARA
-121.964412529637,37.3101348136937,17771,Water Supply - Active,,,WILLIAM 13,6135790.0,1938727.0,0.0,,,Water Production,Municipal,81096b82-d290-4320-8dca-d9db872d5a70,,0.0,07S01W22E011,SAN JOSE WATER
-121.964831519157,37.3108087259168,17775,Water Supply - Active,,,WILLIAM 8,6135672.0,1938974.0,0.0,,,Water Production,Municipal,422652fd-07b2-4526-811d-74e293262100,,0.0,07S01W22E006,SAN JOSE WATER
-121.964459789106,37.3115817957083,17779,Destroyed,,D20181019009,WILLIAM 9,6135784.0,1939254.0,0.0,,,Water Production,Municipal,9e518de9-85f4-444a-b6e5-2b77fc7371ad,,0.0,07S01W22F001,SAN JOSE WATER
-121.964302576745,37.3123339864912,17783,Water Supply - Active,,,WILLIAM 12,6135834.0,1939527.0,0.0,,,Water Production,Municipal,c908c00b-711f-4f14-862c-7ac584c5ba18,,0.0,07S01W22E012,SAN JOSE WATER
-121.964670755756,37.3122569359947,17787,Water Supply - Active,,,WILLIAM 10,6135727.0,1939501.0,0.0,,,Water Production,Municipal,d51560ae-a87f-4b26-ba59-110d81ebae04,,0.0,07S01W22E014,SAN JOSE WATER
-121.964265064895,37.3130524049982,17790,Water Supply - Active,,,WILLIAM 11,6135849.0,1939789.0,0.0,,,Water Production,Municipal,1d12fdec-102a-4122-9802-fcf7bd7c130d,,0.0,07S01W22E013,SAN JOSE WATER
-121.98514505171,37.276534499793,17794,Destroyed,,01D00559,MCCOY   2,6129567.0,1926590.0,0.0,,,Water Production,Municipal,f6437e5c-25d2-47e9-9574-92a3ed44afc1,,0.0,07S01W33M002,SAN JOSE WATER
-121.985108144427,37.2765799473273,17798,Destroyed,,01D00560,MCCOY   1,6129578.0,1926606.0,0.0,,,Water Production,Municipal,6a90212c-6cec-4b65-a050-8597ebe7ad60,,0.0,07S01W33M001,SAN JOSE WATER
-121.958920105125,37.3461402582307,17802,Water Supply - Active,,,4,6137591.0,1951810.0,0.0,,,Water Production,Municipal,32a6d2d1-6651-4540-95a7-d2358d7b8e6a,,0.0,07S01W03Q001,CITY OF SANTA CLARA
-121.842724537683,37.3398219820216,17805,Destroyed,93W0747,08D00453,RW-1 11238,6171331.0,1949004.0,21.0,,,Water Production,Municipal,46d4b2c0-f1a6-4582-8d60-d98f98b5a947,,2.0,07S01E10H005,SAN JOSE WATER
-121.730294948661,37.2072645657671,17806,Water Supply - Active,86W1549,86W1549,COY 23,6203379.0,1900295.0,290.0,,,Water Production,Municipal,575d25ca-abd9-4330-a5c5-96d1838c7e39,270.0,18.0,08S02E26M001,CITY OF SAN JOSE - EVG/EDV/COY
-121.843806256609,37.3700250917372,17809,Destroyed,90W1483,09D00422,E-13,6171174.0,1960005.0,87.0,,,Water Production,Municipal,64ae8d6b-3dcd-4029-b6d6-29ef25614b21,,6.0,06S01E34H002,SAN JOSE WATER
-121.801074868187,37.198331461786,17810,Destroyed,,13D00318, ,6182722.0,1897321.0,42.0,,,Water Production,Municipal,bcbc96e9-33f8-47fa-81fb-ee395869e190,,0.0,08S02E31D012,GREAT OAKS WC INC
-121.969870678931,37.4094215326771,17811,Abandoned,,, ,6134770.0,1974898.0,0.0,,,Water Production,Municipal,a953d833-bbd2-40e2-8372-96b422f438fc,,0.0,06S01W16B001,CITY OF SANTA CLARA
-121.785660030338,37.2495846756209,17814,Water Supply - Active,,,SILVERLE15,6187468.0,1915919.0,0.0,,,Water Production,Municipal,c302e961-3e49-46c6-9828-fc34a3a527c1,,0.0,08S02E08M007,GREAT OAKS WC INC
-121.653042408799,37.167055751892,17818,Water Supply - Active,,D20170622003,BOYS #3,6225694.0,1885369.0,0.0,,,Water Production,Municipal,c06ef526-98bf-4b6e-9e60-6e3242146e2e,,0.0,09S03E09E001,
-121.654811762922,37.1646487003664,17822,Water Supply - Active,,,BOYS #1,6225168.0,1884499.0,0.0,,,Water Production,Municipal,ad754ea0-237c-4392-8a93-16c799cd8482,,0.0,09S03E09M002,
-121.651713095316,37.1511254609596,17826,Water Supply - Standby,79W0251,S24-0048,,6226010.0,1879564.0,300.0,,,Water Production,Municipal,3ea3c283-f0c7-4e63-99a9-6e042b885757,,16.0,09S03E16F001,CITY OF MORGAN HILL
-121.666641799968,37.1479703992148,17830,Destroyed,,00D00841, ,6221646.0,1878470.0,0.0,,,Water Production,Municipal,b29da7ac-c9c3-4f6f-b152-e8bf561a8295,,0.0,09S03E17L002,CITY OF MORGAN HILL
-121.93010504608,37.3992720894992,17837,Water Supply - Active,,,NSJ 3,6146262.0,1971024.0,0.0,,,Water Production,Municipal,04fc391b-27f7-48d0-9791-a870cc21ab58,,0.0,06S01W24E002,CITY OF SAN JOSE - NSJ/ALVISO
-121.866749710462,37.4095474532963,17841,Destroyed,,D20170103005,CROPLEY 3,6164718.0,1974490.0,820.0,,,Water Production,Municipal,38697a9f-4f98-4229-9576-41925f84e91b,816.0,16.0,06S01E16K005,SAN JOSE WATER
-121.866405847948,37.4091971266987,17846,Destroyed,,D20170103006,CROPLEY 4,6164816.0,1974361.0,820.0,,,Water Production,Municipal,55cc2fe3-ae19-4d84-9142-50fe3363cfbd,816.0,16.0,06S01E16K004,SAN JOSE WATER
-121.84870002046,37.2518375176547,17896,Destroyed,,99D00864,BLOS HIL3,6169133.0,1916997.0,0.0,,,Water Production,Municipal,5092c324-4b78-4f91-9bbb-a8fd8a5a22df,,0.0,08S01E10G002,SAN JOSE WATER
-121.848820135095,37.2511621454803,17900,Destroyed,,99D00866,BLOS HIL1,6169094.0,1916752.0,0.0,,,Water Production,Municipal,f3e8ec5a-df37-4622-af39-dc8732395f8b,,0.0,08S01E10K003,SAN JOSE WATER
-121.855550542274,37.3188210874197,17904,Destroyed,,12D00493,NEEDLES 1,6167492.0,1941412.0,0.0,,,Water Production,Municipal,edb9c698-6092-4676-85da-b9c0473b5fa3,,0.0,07S01E15N003,SAN JOSE WATER
-122.037126218339,37.3369469748402,17908,Water Supply - Active,,,FRANCO CT1,6114805.0,1948827.0,0.0,,,Water Production,Municipal,8492af79-0fa1-40ad-85e4-ac56226bac11,,0.0,07S02W12M002,CWSC LOS ALTOS SUBURBAN
-122.03470412767,37.3394107930897,17912,Water Supply - Active,,,FLOWR PR 1,6115524.0,1949713.0,0.0,,,Water Production,Municipal,32b99671-462a-4f82-a5d1-4584abc6114e,,0.0,07S02W12F001,CWSC LOS ALTOS SUBURBAN
-122.063733694523,37.3528449342999,17916,Water Supply - Active,,,18-02,6107168.0,1954743.0,0.0,,,Water Production,Municipal,5ba86be3-f7e3-472d-8b12-bcf540b635a7,,0.0,07S02W03H001,CWSC LOS ALTOS SUBURBAN
-122.048744518879,37.3513154087713,17920,Water Supply - Active,,,21-01,6111515.0,1954114.0,0.0,,,Water Production,Municipal,4284b8bf-03a1-4f7b-8b9a-371c8ccc4f34,,0.0,07S02W02K002,CWSC LOS ALTOS SUBURBAN
-122.038602833071,37.3524041363396,17924,Water Supply - Active,,,27-01,6114469.0,1954461.0,0.0,,,Water Production,Municipal,fb7f5144-5e89-471a-8961-d5cc0705b975,,0.0,07S02W01E003,CWSC LOS ALTOS SUBURBAN
-122.038425331361,37.3523896410701,17928,Water Supply - Active,,,30-01,6114520.0,1954455.0,0.0,,,Water Production,Municipal,2bceb94a-070e-4c35-b1c8-6cc170550606,,0.0,07S02W01E002,CWSC LOS ALTOS SUBURBAN
-121.950085512072,37.3669154860035,17931,Abandoned,,, ,6140276.0,1959334.0,0.0,,,Water Production,Municipal,dc0a21be-ea68-4839-a043-fe9dfd824b6d,,0.0,06S01W35M003,CITY OF SANTA CLARA
-122.031948115243,37.3558376097267,17933,Water Supply - Active,,,001-02,6116423.0,1955680.0,0.0,,,Water Production,Municipal,a208d190-3a1e-4e43-b668-051a122a4099,,0.0,07S02W01G005,
-122.017670362186,37.3485006995858,17936,Destroyed,,D20160705002,20-01,6120529.0,1952941.0,700.0,,,Water Production,Municipal,41963791-3714-4969-8cab-84f40981e886,700.0,16.0,07S01W06P001,CITY OF SUNNYVALE
-121.914857850033,37.3066065201195,17940,Water Supply - Active,,,MERIDIAN2,6150180.0,1937221.0,0.0,,,Water Production,Municipal,daec867a-c45e-43c4-adbf-e3d1e18f68f3,,0.0,07S01W24J003,SAN JOSE WATER
-121.914277884211,37.3066313526552,17944,Destroyed,,08D00093,MERIDIAN1,6150349.0,1937227.0,0.0,,,Water Production,Municipal,38e25756-86c3-48d7-b6dc-f633788d2dba,,0.0,07S01W24J002,SAN JOSE WATER
-121.932568995547,37.3039554264991,17948,Destroyed,,D20211026001,3 MILE  1,6145015.0,1936334.0,0.0,,,Water Production,Municipal,c3de860c-9726-41d0-bada-7057348a6bf1,,0.0,07S01W23R001,SAN JOSE WATER
-121.932147917444,37.3039629785608,17952,Water Supply - Active,,,3 MILE  2,6145138.0,1936335.0,0.0,,,Water Production,Municipal,d13ea9fd-c5a0-440a-a2d4-8c8a8ebca750,,0.0,07S01W23R002,SAN JOSE WATER
-121.933662236265,37.3028680517462,17956,Destroyed,,D20170221001,3 MILE  4,6144691.0,1935943.0,832.0,,,Water Production,Municipal,da6c4fcf-6ef8-43b2-bf17-d2128b735293,832.0,16.0,07S01W23R004,SAN JOSE WATER
-121.932562943597,37.3031012447698,17959,Destroyed,,D20230911001,3 MILE  8,6145012.0,1936023.0,0.0,,,Water Production,Municipal,60cb0b87-7747-47bb-83d0-7befb8956a57,827.0,0.0,07S01W23R008,SAN JOSE WATER
-121.932085749535,37.302602354044,17963,Water Supply - Active,,,3 MILE  3,6145148.0,1935839.0,0.0,,,Water Production,Municipal,53f29b1f-b9ed-49c6-9f64-d2861f334ca7,,0.0,07S01W23R003,SAN JOSE WATER
-121.958721445394,37.2956954078874,17967,Destroyed,,01D00561,MERRIMAC 1,6137363.0,1933444.0,0.0,,,Water Production,Municipal,e2b05f15-af93-421f-b81d-226434368c7d,,0.0,07S01W27G001,SAN JOSE WATER
